TREE_ID;CIVIC_NUMBER;STD_STREET;GENUS_NAME;SPECIES_NAME;CULTIVAR_NAME;COMMON_NAME;ON_STREET_BLOCK;ON_STREET;NEIGHBOURHOOD_NAME;STREET_SIDE_NAME;HEIGHT_RANGE_ID;HEIGHT_RANGE;DIAMETER;DATE_PLANTED;Geom;geo_point_2d
122085;5930;TODERICK ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5900;TODERICK ST;KILLARNEY;EVEN;2;20-30;20.0;1989-11-10;"{""coordinates"": [-123.02911400062467, 49.230030999035], ""type"": ""Point""}";49.230030999035, -123.02911400062467
122143;2962;W 27TH AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;2900;W 27TH AV;DUNBAR-SOUTHLANDS;EVEN;3;30-40;36.0;;"{""coordinates"": [-123.17165999988018, 49.2479699994846], ""type"": ""Point""}";49.2479699994846, -123.17165999988018
122153;4006;W 40TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5600;CROWN ST;DUNBAR-SOUTHLANDS;ODD;1;10-20;6.0;2012-11-23;"{""coordinates"": [-123.19380999998813, 49.23543999938285], ""type"": ""Point""}";49.23543999938285, -123.19380999998813
122190;1450;CHESTNUT ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1500;BURRARD ST;KITSILANO;ODD;2;20-30;14.0;;"{""coordinates"": [-123.14485200001855, 49.27306899880892], ""type"": ""Point""}";49.27306899880892, -123.14485200001855
122194;1450;CHESTNUT ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1500;BURRARD ST;KITSILANO;ODD;9;>90;13.5;;"{""coordinates"": [-123.14501899989348, 49.273013998711704], ""type"": ""Point""}";49.273013998711704, -123.14501899989348
122309;2928;W 30TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2900;W 30TH AV;DUNBAR-SOUTHLANDS;EVEN;2;20-30;7.0;1989-11-08;"{""coordinates"": [-123.17079999965223, 49.24510999918723], ""type"": ""Point""}";49.24510999918723, -123.17079999965223
122312;2955;W 30TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2900;W 30TH AV;DUNBAR-SOUTHLANDS;ODD;2;20-30;9.0;1989-11-08;"{""coordinates"": [-123.17160999969327, 49.24521999886877], ""type"": ""Point""}";49.24521999886877, -123.17160999969327
122322;4006;W 40TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;5600;CROWN ST;DUNBAR-SOUTHLANDS;ODD;1;10-20;8.0;2012-11-23;"{""coordinates"": [-123.19380999973504, 49.235539998736186], ""type"": ""Point""}";49.235539998736186, -123.19380999973504
122428;2865;W 30TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;W 30TH AV;ARBUTUS RIDGE;ODD;2;20-30;12.0;1989-11-08;"{""coordinates"": [-123.16929200010152, 49.24521099910507], ""type"": ""Point""}";49.24521099910507, -123.16929200010152
122568;8330;HUDSON ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8300;HUDSON ST;MARPOLE;EVEN;3;30-40;24.0;;"{""coordinates"": [-123.13425100010815, 49.21042099917284], ""type"": ""Point""}";49.21042099917284, -123.13425100010815
122626;1807;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 1ST AV;KITSILANO;ODD;2;20-30;14.0;1990-02-06;"{""coordinates"": [-123.14659600020441, 49.27073599946023], ""type"": ""Point""}";49.27073599946023, -123.14659600020441
122632;1816;OGDEN AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;MCNICOLL AV;KITSILANO;ODD;2;20-30;13.0;;"{""coordinates"": [-123.14664599964641, 49.27625199948843], ""type"": ""Point""}";49.27625199948843, -123.14664599964641
114996;2596;TURNER ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;2500;TURNER ST;HASTINGS-SUNRISE;EVEN;2;20-30;10.5;2008-02-06;"{""coordinates"": [-123.05216800000993, 49.27903899870726], ""type"": ""Point""}";49.27903899870726, -123.05216800000993
115004;2617;TURNER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2600;TURNER ST;HASTINGS-SUNRISE;ODD;3;30-40;20.0;;"{""coordinates"": [-123.05124300015099, 49.27913899915571], ""type"": ""Point""}";49.27913899915571, -123.05124300015099
115014;575;SLOCAN ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2600;TURNER ST;HASTINGS-SUNRISE;ODD;3;30-40;13.0;;"{""coordinates"": [-123.04950799980878, 49.27913599916128], ""type"": ""Point""}";49.27913599916128, -123.04950799980878
115017;575;SLOCAN ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2600;TURNER ST;HASTINGS-SUNRISE;ODD;3;30-40;19.5;;"{""coordinates"": [-123.05002300050407, 49.279135998641145], ""type"": ""Point""}";49.279135998641145, -123.05002300050407
115024;2696;TURNER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;600;SLOCAN ST;HASTINGS-SUNRISE;ODD;2;20-30;18.5;;"{""coordinates"": [-123.04942000063635, 49.27895799883092], ""type"": ""Point""}";49.27895799883092, -123.04942000063635
115027;2710;TURNER ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;600;SLOCAN ST;HASTINGS-SUNRISE;EVEN;2;20-30;15.0;;"{""coordinates"": [-123.04925100010664, 49.27895599939757], ""type"": ""Point""}";49.27895599939757, -123.04925100010664
115104;6337;TYNE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6300;TYNE ST;KILLARNEY;ODD;3;30-40;18.0;;"{""coordinates"": [-123.03231100050574, 49.225891999479664], ""type"": ""Point""}";49.225891999479664, -123.03231100050574
115108;6363;TYNE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6300;TYNE ST;KILLARNEY;ODD;3;30-40;20.0;;"{""coordinates"": [-123.03231500024678, 49.22570299888788], ""type"": ""Point""}";49.22570299888788, -123.03231500024678
115114;6407;TYNE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6400;TYNE ST;KILLARNEY;ODD;3;30-40;19.0;;"{""coordinates"": [-123.03233299954077, 49.22537999912592], ""type"": ""Point""}";49.22537999912592, -123.03233299954077
115182;728;W 61ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;700;W 61ST AV;MARPOLE;EVEN;3;30-40;12.0;2008-04-10;"{""coordinates"": [-123.12094700007728, 49.21505799918183], ""type"": ""Point""}";49.21505799918183, -123.12094700007728
115267;703;UNION ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;700;UNION ST;STRATHCONA;ODD;2;20-30;12.0;;"{""coordinates"": [-123.08935699931808, 49.277552998710085], ""type"": ""Point""}";49.277552998710085, -123.08935699931808
115408;1890;HARO ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;HARO ST;WEST END;EVEN;3;30-40;22.0;;"{""coordinates"": [-123.13782599946826, 49.29156699948348], ""type"": ""Point""}";49.29156699948348, -123.13782599946826
115515;3588;VALLEY DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3500;VALLEY DRIVE;ARBUTUS RIDGE;EVEN;3;30-40;17.0;;"{""coordinates"": [-123.1628279998452, 49.25476899902538], ""type"": ""Point""}";49.25476899902538, -123.1628279998452
115622;5275;HOY ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5200;HOY ST;RENFREW-COLLINGWOOD;ODD;3;30-40;20.0;;"{""coordinates"": [-123.02675000048289, 49.23666899918916], ""type"": ""Point""}";49.23666899918916, -123.02675000048289
115922;437;VERNON DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;VERNON DRIVE;STRATHCONA;ODD;3;30-40;23.0;;"{""coordinates"": [-123.07927499966577, 49.28031099910071], ""type"": ""Point""}";49.28031099910071, -123.07927499966577
115944;715;VERNON DRIVE;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;1100;E GEORGIA ST;STRATHCONA;EVEN;3;30-40;16.5;;"{""coordinates"": [-123.07949700014898, 49.27816099933567], ""type"": ""Point""}";49.27816099933567, -123.07949700014898
116152;1240;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;CHARLES ST;GRANDVIEW-WOODLAND;ODD;3;30-40;24.0;;"{""coordinates"": [-123.06546300037795, 49.2730579992641], ""type"": ""Point""}";49.2730579992641, -123.06546300037795
116153;1240;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;CHARLES ST;GRANDVIEW-WOODLAND;ODD;3;30-40;20.0;;"{""coordinates"": [-123.06528299955686, 49.27305599892758], ""type"": ""Point""}";49.27305599892758, -123.06528299955686
116654;7150;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7100;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;2;20-30;13.0;;"{""coordinates"": [-123.06578400013186, 49.21919199876376], ""type"": ""Point""}";49.21919199876376, -123.06578400013186
116661;7208;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7200;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;2;20-30;13.0;;"{""coordinates"": [-123.06579700039757, 49.2188339992291], ""type"": ""Point""}";49.2188339992291, -123.06579700039757
116679;7312;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7300;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;12.0;;"{""coordinates"": [-123.0658210005261, 49.21791599881435], ""type"": ""Point""}";49.21791599881435, -123.0658210005261
116686;7341;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7300;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;2;20-30;12.0;;"{""coordinates"": [-123.06605700010563, 49.21775599914839], ""type"": ""Point""}";49.21775599914839, -123.06605700010563
116687;7373;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7300;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;28.0;;"{""coordinates"": [-123.06606199981466, 49.21762199905301], ""type"": ""Point""}";49.21762199905301, -123.06606199981466
116690;7416;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7400;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;18.0;;"{""coordinates"": [-123.06584599970081, 49.21729899944612], ""type"": ""Point""}";49.21729899944612, -123.06584599970081
116692;7416;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7400;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.06585099949733, 49.21692899925007], ""type"": ""Point""}";49.21692899925007, -123.06585099949733
116700;7457;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7400;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;32.0;;"{""coordinates"": [-123.06608699965021, 49.21666899898913], ""type"": ""Point""}";49.21666899898913, -123.06608699965021
116701;7475;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7400;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;31.0;;"{""coordinates"": [-123.06609099991297, 49.2165249993881], ""type"": ""Point""}";49.2165249993881, -123.06609099991297
116714;7595;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7500;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;19.0;;"{""coordinates"": [-123.0661230002899, 49.21501099908155], ""type"": ""Point""}";49.21501099908155, -123.0661230002899
116715;7595;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7500;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;32.5;;"{""coordinates"": [-123.06611600029848, 49.21535599907657], ""type"": ""Point""}";49.21535599907657, -123.06611600029848
116724;7650;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7600;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;19.0;;"{""coordinates"": [-123.06589000014425, 49.21486699904244], ""type"": ""Point""}";49.21486699904244, -123.06589000014425
116755;7891;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;16.0;;"{""coordinates"": [-123.06617000042118, 49.212471998773], ""type"": ""Point""}";49.212471998773, -123.06617000042118
116756;7891;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7800;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;16.0;;"{""coordinates"": [-123.0661699999398, 49.21259199946694], ""type"": ""Point""}";49.21259199946694, -123.0661699999398
116760;7929;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;7900;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;32.0;;"{""coordinates"": [-123.06617900004893, 49.21205799912056], ""type"": ""Point""}";49.21205799912056, -123.06617900004893
116773;8084;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8000;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;15.0;;"{""coordinates"": [-123.06596899998007, 49.21106099898405], ""type"": ""Point""}";49.21106099898405, -123.06596899998007
116777;8188;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8100;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;9.0;;"{""coordinates"": [-123.06597799973034, 49.21080799869773], ""type"": ""Point""}";49.21080799869773, -123.06597799973034
116780;8288;VICTORIA DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8200;VICTORIA DRIVE;VICTORIA-FRASERVIEW;EVEN;3;30-40;9.0;;"{""coordinates"": [-123.06599299931874, 49.20996699907666], ""type"": ""Point""}";49.20996699907666, -123.06599299931874
116781;1988;HARRISON DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;8200;VICTORIA DRIVE;VICTORIA-FRASERVIEW;ODD;3;30-40;13.0;;"{""coordinates"": [-123.06620000058939, 49.21045799907141], ""type"": ""Point""}";49.21045799907141, -123.06620000058939
114032;1788;TOLMIE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;TOLMIE ST;WEST POINT GREY;EVEN;3;30-40;26.0;;"{""coordinates"": [-123.21179999968383, 49.27155999890128], ""type"": ""Point""}";49.27155999890128, -123.21179999968383
114246;2875;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;TRAFALGAR ST;KITSILANO;ODD;3;30-40;13.5;;"{""coordinates"": [-123.16487600062683, 49.260574998844916], ""type"": ""Point""}";49.260574998844916, -123.16487600062683
114247;2875;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;TRAFALGAR ST;KITSILANO;ODD;3;30-40;20.0;;"{""coordinates"": [-123.16487000005954, 49.26069999950192], ""type"": ""Point""}";49.26069999950192, -123.16487000005954
114249;2856;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;TRAFALGAR ST;KITSILANO;EVEN;2;20-30;10.3;;"{""coordinates"": [-123.16472400036155, 49.260646999258036], ""type"": ""Point""}";49.260646999258036, -123.16472400036155
114261;2706;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;TRAFALGAR ST;KITSILANO;EVEN;2;20-30;4.0;;"{""coordinates"": [-123.16464300057142, 49.262816999142714], ""type"": ""Point""}";49.262816999142714, -123.16464300057142
114392;5505;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5500;TRAFALGAR ST;ARBUTUS RIDGE;ODD;2;20-30;23.0;;"{""coordinates"": [-123.1659089995476, 49.23644699947289], ""type"": ""Point""}";49.23644699947289, -123.1659089995476
114416;5661;TRAFALGAR ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5600;TRAFALGAR ST;ARBUTUS RIDGE;ODD;3;30-40;23.25;;"{""coordinates"": [-123.16594499973013, 49.23534499873935], ""type"": ""Point""}";49.23534499873935, -123.16594499973013
114429;5908;TRAFALGAR ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;2600;W 43RD AV;KERRISDALE;EVEN;2;20-30;32.0;;"{""coordinates"": [-123.1655609993344, 49.232818999247364], ""type"": ""Point""}";49.232818999247364, -123.1655609993344
114541;395;E 63RD AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;7800;PRINCE EDWARD ST;SUNSET;ODD;1;10-20;3.0;2013-12-16;"{""coordinates"": [-123.09800000010992, 49.21358899908537], ""type"": ""Point""}";49.21358899908537, -123.09800000010992
114544;395;E 63RD AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;7800;PRINCE EDWARD ST;SUNSET;ODD;1;10-20;3.0;2013-12-16;"{""coordinates"": [-123.09800100008734, 49.213741999019], ""type"": ""Point""}";49.213741999019, -123.09800100008734
114750;3667;W 15TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3600;W 15TH AV;WEST POINT GREY;ODD;1;10-20;3.75;2008-02-21;"{""coordinates"": [-123.18545000054564, 49.25897999898928], ""type"": ""Point""}";49.25897999898928, -123.18545000054564
107601;3486;CAMBRIDGE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3400;CAMBRIDGE ST;HASTINGS-SUNRISE;EVEN;1;10-20;3.0;2021-10-22;"{""coordinates"": [-123.02891600057453, 49.28665899886692], ""type"": ""Point""}";49.28665899886692, -123.02891600057453
107602;3480;CAMBRIDGE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3400;CAMBRIDGE ST;HASTINGS-SUNRISE;EVEN;1;10-20;3.0;2021-10-22;"{""coordinates"": [-123.02903899936999, 49.28665899950586], ""type"": ""Point""}";49.28665899950586, -123.02903899936999
107668;315;RENFREW ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;300;RENFREW ST;HASTINGS-SUNRISE;ODD;2;20-30;12.0;;"{""coordinates"": [-123.044219000394, 49.281938998744124], ""type"": ""Point""}";49.281938998744124, -123.044219000394
107771;1595;RENFREW ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;GRAVELEY ST;HASTINGS-SUNRISE;ODD;3;30-40;28.5;1990-03-21;"{""coordinates"": [-123.04479799961572, 49.27047799869835], ""type"": ""Point""}";49.27047799869835, -123.04479799961572
69644;1191;CONNAUGHT DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;SELKIRK ST;SHAUGHNESSY;EVEN;3;30-40;21.75;;"{""coordinates"": [-123.13237399959189, 49.24455599869664], ""type"": ""Point""}";49.24455599869664, -123.13237399959189
69651;1206;CONNAUGHT DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4600;SELKIRK ST;SHAUGHNESSY;ODD;2;20-30;18.5;;"{""coordinates"": [-123.13283100002641, 49.24411699951125], ""type"": ""Point""}";49.24411699951125, -123.13283100002641
69788;4875;CONNAUGHT DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4800;CONNAUGHT DRIVE;SHAUGHNESSY;ODD;2;20-30;16.5;;"{""coordinates"": [-123.14242800056573, 49.24208299948836], ""type"": ""Point""}";49.24208299948836, -123.14242800056573
69870;5226;CONNAUGHT DRIVE;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;1500;W 36TH AV;SHAUGHNESSY;EVEN;2;20-30;16.0;;"{""coordinates"": [-123.14225600049798, 49.23900399911151], ""type"": ""Point""}";49.23900399911151, -123.14225600049798
70145;1751;E 45TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;E 45TH AV;VICTORIA-FRASERVIEW;PARK;1;10-20;3.0;;"{""coordinates"": [-123.06920599954863, 49.230152999023275], ""type"": ""Point""}";49.230152999023275, -123.06920599954863
70249;2410;CORNWALL AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1500;BALSAM ST;KITSILANO;ODD;4;40-50;26.0;;"{""coordinates"": [-123.15980400047434, 49.272405999437034], ""type"": ""Point""}";49.272405999437034, -123.15980400047434
70250;2410;CORNWALL AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1500;BALSAM ST;KITSILANO;ODD;3;30-40;15.0;;"{""coordinates"": [-123.15980299937206, 49.272513998931885], ""type"": ""Point""}";49.272513998931885, -123.15980299937206
70321;1615;COTTON DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;COTTON DRIVE;GRANDVIEW-WOODLAND;ODD;2;20-30;19.0;;"{""coordinates"": [-123.07161699988902, 49.2702639988526], ""type"": ""Point""}";49.2702639988526, -123.07161699988902
70322;1621;COTTON DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;COTTON DRIVE;GRANDVIEW-WOODLAND;ODD;2;20-30;12.0;;"{""coordinates"": [-123.07162400009877, 49.27015799874069], ""type"": ""Point""}";49.27015799874069, -123.07162400009877
70378;5764;CREE ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;5700;CREE ST;SUNSET;EVEN;2;20-30;26.0;;"{""coordinates"": [-123.0999360001189, 49.23244699901801], ""type"": ""Point""}";49.23244699901801, -123.0999360001189
70432;1840;CREELMAN AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;CREELMAN AV;KITSILANO;EVEN;3;30-40;14.5;;"{""coordinates"": [-123.14732199972082, 49.2743939989983], ""type"": ""Point""}";49.2743939989983, -123.14732199972082
70628;4003;W 36TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4000;W 36TH AV;DUNBAR-SOUTHLANDS;ODD;2;20-30;10.0;;"{""coordinates"": [-123.19389000066387, 49.2396099992285], ""type"": ""Point""}";49.2396099992285, -123.19389000066387
70646;5525;CROWN ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4000;W 39TH AV;DUNBAR-SOUTHLANDS;EVEN;3;30-40;12.0;;"{""coordinates"": [-123.19394000051742, 49.236409999473715], ""type"": ""Point""}";49.236409999473715, -123.19394000051742
70799;4867;CULLODEN ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4800;CULLODEN ST;KENSINGTON-CEDAR COTTAGE;ODD;3;30-40;17.0;;"{""coordinates"": [-123.07904399948555, 49.24082799938575], ""type"": ""Point""}";49.24082799938575, -123.07904399948555
71053;1070;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;MCNICOLL AV;KITSILANO;ODD;2;20-30;14.0;;"{""coordinates"": [-123.1474710000128, 49.27626099893473], ""type"": ""Point""}";49.27626099893473, -123.1474710000128
71146;2056;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 5TH AV;KITSILANO;ODD;2;20-30;13.0;;"{""coordinates"": [-123.14783200016892, 49.267256999232394], ""type"": ""Point""}";49.267256999232394, -123.14783200016892
71176;2380;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 8TH AV;KITSILANO;ODD;2;20-30;13.0;;"{""coordinates"": [-123.14778799954361, 49.26470799899776], ""type"": ""Point""}";49.26470799899776, -123.14778799954361
71185;2424;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 8TH AV;KITSILANO;EVEN;2;20-30;16.0;;"{""coordinates"": [-123.14758799935427, 49.264605998935494], ""type"": ""Point""}";49.264605998935494, -123.14758799935427
71186;2424;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 8TH AV;KITSILANO;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.14771600060499, 49.26460799870778], ""type"": ""Point""}";49.26460799870778, -123.14771600060499
71187;2424;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;W 8TH AV;KITSILANO;EVEN;2;20-30;17.0;;"{""coordinates"": [-123.14790300007841, 49.26461399945798], ""type"": ""Point""}";49.26461399945798, -123.14790300007841
71193;2425;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;W 8TH AV;KITSILANO;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.14828600033857, 49.264618999222996], ""type"": ""Point""}";49.264618999222996, -123.14828600033857
71194;2425;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;W 8TH AV;KITSILANO;EVEN;2;20-30;16.0;;"{""coordinates"": [-123.14846199987011, 49.26462499879301], ""type"": ""Point""}";49.26462499879301, -123.14846199987011
71195;2425;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;W 8TH AV;KITSILANO;EVEN;2;20-30;19.0;;"{""coordinates"": [-123.1486099995415, 49.26462499922787], ""type"": ""Point""}";49.26462499922787, -123.1486099995415
71334;4184;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4100;CYPRESS ST;SHAUGHNESSY;EVEN;3;30-40;18.0;;"{""coordinates"": [-123.14878400035329, 49.248538999081866], ""type"": ""Point""}";49.248538999081866, -123.14878400035329
71341;4262;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4200;CYPRESS ST;SHAUGHNESSY;EVEN;2;20-30;16.0;;"{""coordinates"": [-123.1488099993198, 49.24798099944087], ""type"": ""Point""}";49.24798099944087, -123.1488099993198
71354;4369;CYPRESS ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4300;CYPRESS ST;SHAUGHNESSY;ODD;2;20-30;19.0;;"{""coordinates"": [-123.14900100044598, 49.24656099864308], ""type"": ""Point""}";49.24656099864308, -123.14900100044598
